8.935560152475745532e-01,7.255012459965821563e+02,9.414393164607993691e-01,9.888429052072005287e-01,4.895825663708659459e-01,2.845102925476792777e+00
8.842664504651489565e-01,7.909950167468979316e+02,9.409652949881693873e-01,9.878357116115569214e-01,5.195012301313973735e-01,3.101941242144698130e+00
9.019329055191132039e-01,6.914114284136103379e+02,9.395841740982211476e-01,9.893671542396333951e-01,4.609500847404065516e-01,2.711417366327883549e+00
9.013675127521965091e-01,7.065730535763866555e+02,9.385357359593241577e-01,9.891339917329009523e-01,4.625269655742293429e-01,2.770874719907398642e+00
9.098438784611474484e-01,5.795268989105228457e+02,9.454404259752234863e-01,9.910877664486432703e-01,4.354703759822219911e-01,2.272654505531462199e+00
8.835950839048277716e-01,7.654236803874564430e+02,9.433059395397781488e-01,9.882289594871673799e-01,5.224895345501306965e-01,3.001661491715515773e+00
9.063250929620704222e-01,6.123770867632049431e+02,9.443557516883512859e-01,9.905825810173900514e-01,4.474149199089444418e-01,2.401478771620411568e+00
8.985852792386179733e-01,6.803501169741006152e+02,9.425718240466559594e-01,9.895372602193877043e-01,4.732378972193529987e-01,2.668039674408237527e+00
9.173513815105682756e-01,5.461045742592455099e+02,9.440624938449481141e-01,9.916017504650562753e-01,4.082440343171369057e-01,2.141586565722531699e+00
9.089891124345289564e-01,6.033341468076287128e+02,9.436116756339537615e-01,9.907216475439419856e-01,4.379019865304945025e-01,2.366016261990700809e+00
8.968413458979309638e-01,7.034739792506618414e+02,9.415133568532032537e-01,9.891816507358492938e-01,4.787197377518678243e-01,2.758721487257497440e+00
8.889716372657120447e-01,7.344329371302093250e+02,9.431180034998930539e-01,9.887055495166516828e-01,5.051507631710564494e-01,2.880129165216507303e+00
9.038988145180590905e-01,6.809540391503956016e+02,9.393283860815861974e-01,9.895279728239412265e-01,4.541671103907162221e-01,2.670407996668217709e+00
9.062987573503491490e-01,6.210227094975344926e+02,9.435425714304589428e-01,9.904496246194209874e-01,4.472481721765735885e-01,2.435383174500135084e+00
9.134479196028064685e-01,5.906199957277323165e+02,9.420035306460895486e-01,9.909171716586022693e-01,4.216650240260177429e-01,2.316156845991107271e+00
9.313602422570878003e-01,5.880616901812393280e+02,9.268352230439697026e-01,9.909565144683474269e-01,3.516965267640522197e-01,2.306124275220546416e+00
9.621488328423767333e-01,3.969806064703525408e+02,9.104856257889440974e-01,9.938950480350881023e-01,2.208437540311225522e-01,1.556786692040598385e+00
9.648380749150325952e-01,4.163446702045823145e+02,8.979230961746391682e-01,9.935972584780767836e-01,2.066730299021142525e-01,1.632724196880714906e+00
9.841882265001492547e-01,1.866369383128383674e+02,8.993335175049128605e-01,9.971298105632695474e-01,1.092932288097664822e-01,7.319095620111308875e-01
9.317821069771757836e-01,6.204952566964286689e+02,9.219949988995385093e-01,9.904577360333338687e-01,3.488816372043625491e-01,2.433314732142856762e+00
