inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf
2.386909586026375152e+00,5.248242759038665994e+00,7.378941667765136714e+00,7.928773118583679391e+00,1.559171754409956634e+01,1.056802278565641906e+01,-1.627632430460431934e+01
3.197813160032948687e+00,8.899784161085149137e+00,1.242280117418823338e+01,1.305910582502804118e+01,2.597070903222656213e+01,1.768202603444001753e+01,-2.593214918156822790e+01
2.990886544765019917e+00,6.565514564045881407e+00,8.990015908066784078e+00,9.137328399425390657e+00,1.820146361720463801e+01,1.242086514856542045e+01,1.953678867684420339e+01
inf,inf,inf,inf,inf,inf,inf
3.201866977619436838e+00,8.640422976310020431e+00,1.202987048844179085e+01,1.512400469822310001e+01,-2.944409146808479605e+01,-1.992378520614311199e+01,2.870814741057401065e+01
2.908882097504985165e+00,6.508486485530712073e+00,9.789436515320900867e+00,9.402338491837229029e+00,-1.935823002356084288e+01,1.320379966090410484e+01,1.904412897970069096e+01
3.200043652383944615e+00,8.665954962449058385e+00,1.162062787844594425e+01,1.435874783215400008e+01,3.056661621031014775e+01,-1.876393868522996655e+01,2.734843576695877232e+01
3.147812685300972024e+00,7.906271501116521883e+00,1.063215702196177936e+01,1.212118003157534929e+01,-2.350063064746349539e+01,-1.662030857986957244e+01,2.444542975666374574e+01
3.195616488066463035e+00,8.181447326214200899e+00,1.159842301012480625e+01,1.357061719644980080e+01,-2.619755393166725810e+01,-1.853788911764656788e+01,2.653060956428123873e+01
2.012109193115364736e+00,4.149898213027650051e+00,7.364161575726837938e+00,9.117859858945980278e+00,1.737631685424978656e+01,1.120291096046737422e+01,1.791506107871904874e+01
3.048547422290365017e+00,8.220996401991108371e+00,1.037123067512521324e+01,1.055940818085788280e+01,2.111095198891898761e+01,1.472561516219676747e+01,2.126697721115912643e+01
inf,inf,inf,inf,inf,inf,inf
3.197793235157459169e+00,8.312529036774833457e+00,1.171192940523257953e+01,1.355883655987622660e+01,-2.687870133027976394e+01,1.803228598579428876e+01,2.620370909496581646e+01
3.194520947437404779e+00,8.350997532374716315e+00,1.167926006164463004e+01,1.319369706397280062e+01,-2.593157331850446212e+01,1.780510551574656830e+01,2.569252256796282197e+01
3.040692913008525178e+00,7.215952782085236272e+00,8.683235539853514595e+00,8.769538242253974047e+00,1.749706022123791982e+01,1.238320082654038679e+01,1.863735483502120616e+01
1.833342510684738080e+00,3.703295929607008041e+00,5.216019512331635966e+00,5.194751935810404397e+00,1.040014165587911776e+01,7.046427216038032348e+00,-1.276770420127056127e+01
2.931273783815684375e+00,7.038969006116151839e+00,7.900455205221095234e+00,7.621490106295214950e+00,1.541513793085540485e+01,1.114577826760026014e+01,1.580986375687823653e+01
3.198473648123632884e+00,8.057589381248583038e+00,1.198005951673559188e+01,1.378469120036571383e+01,2.675848066152429183e+01,1.789574810592023724e+01,2.689904305934641116e+01
3.202146172595080831e+00,8.532804652816842861e+00,1.212995215107313918e+01,1.459626418693481220e+01,-2.860937219643256668e+01,-1.968262734918191015e+01,2.797053770072273693e+01
3.193915168763519219e+00,8.137250300412805615e+00,1.146742959147027641e+01,1.406077689737665182e+01,2.697530144576746025e+01,1.830870523554168372e+01,2.697548887394087558e+01
inf,inf,inf,inf,inf,inf,inf
3.028076847571710140e+00,6.562426016148736885e+00,1.004333724896218349e+01,1.067329659886898519e+01,2.108076507396918942e+01,1.401172584274101673e+01,2.137833447662260156e+01
3.199545355623307774e+00,8.251237004761057037e+00,1.267490447166951206e+01,1.464668982624294813e+01,-2.836935808898287448e+01,1.893852090871077465e+01,-2.861032168783490093e+01
3.200339109427126516e+00,8.391942008363427519e+00,1.216415418006779703e+01,1.616185439950983493e+01,-3.032656753283050932e+01,-2.056478073668801088e+01,-3.137773855910704413e+01
3.155989941136018384e+00,7.238753182695305100e+00,1.183585946094151709e+01,1.247861569174776264e+01,2.467753520610834528e+01,1.623188364009497775e+01,2.501476417263798879e+01
3.190659782400222966e+00,7.689425226082634346e+00,1.141353092894034482e+01,1.314503141457614177e+01,2.577585820140267714e+01,1.735987219693250694e+01,2.547225548051511979e+01
3.184196373081713993e+00,8.178842539483452967e+00,1.110320467753975393e+01,1.274867636723318398e+01,2.473220867319830774e+01,1.684465814717120935e+01,2.499097361048861643e+01
2.540725126379260956e+00,5.292313454810096296e+00,6.465328763330793649e+00,6.465871759606539371e+00,1.293147706355150817e+01,9.112116004744434505e+00,1.524852976717810193e+01
3.189237053308117353e+00,8.781980549845972206e+00,1.132543648775733836e+01,1.281950669491299344e+01,-2.493088293672371591e+01,-1.787313032023971360e+01,-2.528451666066923309e+01
1.936554924668205668e+00,4.238230617720144977e+00,6.171495430965507900e+00,5.730325421700807276e+00,1.175626768686646528e+01,7.849458246688285179e+00,1.194842694968568964e+01
3.149088769049006142e+00,7.396529076052061669e+00,1.064023887618057884e+01,1.173774129073822436e+01,2.292763008809015446e+01,1.545270523496886383e+01,2.411874700639760150e+01
3.186278368117674731e+00,8.014511594727364852e+00,1.088374971116335033e+01,1.240677124594832037e+01,2.406645546017993098e+01,1.641704039539681403e+01,2.464804195415034727e+01
2.015661184529779160e+00,4.116809578325154817e+00,5.846154731028093465e+00,5.741740924346475872e+00,1.153570413236231040e+01,7.800184899518549209e+00,-1.361059079356293466e+01
3.200207356308032658e+00,8.698483817079374347e+00,1.210155831517988112e+01,1.249394274174536434e+01,2.499167680435915528e+01,1.685608821660421697e+01,2.490194457709471010e+01
3.165643639454375879e+00,8.361522451309529202e+00,9.975115602511424484e+00,9.971963230791883959e+00,1.994657647183782245e+01,1.427314897311070041e+01,-2.109894986335285338e+01
3.115881242656313610e+00,8.106612721138127142e+00,1.060675055516596110e+01,1.107278061342186959e+01,-2.191511219002857658e+01,-1.512675285633001465e+01,2.287757741278943158e+01
3.191570746225267818e+00,8.189876668117598513e+00,1.174969551030097570e+01,1.387352959757490645e+01,-2.733900345924161357e+01,1.826606614479128865e+01,2.669610564769122618e+01
3.202978341831048681e+00,9.813598823721303432e+00,1.249202095223341225e+01,1.604765394477221463e+01,-3.041108566690597215e+01,2.112716001859932646e+01,3.054536277775244812e+01
3.200346839822228784e+00,8.560395583563055411e+00,1.214869487095576517e+01,1.424754192664182462e+01,2.746781051421095654e+01,1.857232846384621183e+01,2.795232972665068871e+01
3.052874350153022665e+00,7.333681173474793091e+00,8.292417296181380237e+00,8.235249803789860934e+00,1.649911884330251155e+01,1.190546459779047694e+01,-1.839242815035295919e+01
3.171839601093298100e+00,7.921866019420779281e+00,1.083871534209498577e+01,1.053262258081556979e+01,2.131381201039946660e+01,1.460819444807598266e+01,-2.144263276467751211e+01
3.159842449583247337e+00,7.843146742586284859e+00,1.095540413926208956e+01,1.182762714841607199e+01,-2.362303201100671401e+01,1.628212741935228536e+01,-2.325588821572723575e+01
3.197191524173106369e+00,8.913925947830067642e+00,1.133472798416594252e+01,1.404095128719469621e+01,2.689726687109589420e+01,-1.913119615301066290e+01,2.686271775384061300e+01
3.199544653188388210e+00,9.512359158765113065e+00,1.266378602641440487e+01,1.418451541512964909e+01,2.763513768406035709e+01,1.904967386362485726e+01,-2.807875495380765685e+01
