9.898764923758385237e-01,7.224097390776698546e+01,9.416348112174266483e-01,9.988890447835054864e-01,7.869231020419731326e-02,2.832979368932038722e-01
9.933587789646206589e-01,4.632077597646301825e+01,9.431332401267822352e-01,9.992876576142395439e-01,5.565157004968111082e-02,1.816501018684824054e-01
9.712520326823550487e-01,3.129911064837892809e+02,9.072192798683470505e-01,9.951866775369269114e-01,1.776474627529999184e-01,1.227416103857997154e+00
9.434699778263901937e-01,4.720407440497303924e+02,9.292856615969548040e-01,9.927407384115626288e-01,3.045067570222917408e-01,1.851140172744040857e+00
9.748175072128856256e-01,2.352989193406677941e+02,9.215487252481613378e-01,9.963814640399122347e-01,1.616765253687021953e-01,9.227408601594815352e-01
9.402716704613112153e-01,5.242928362957674153e+02,9.252678783389701733e-01,9.919371814920836528e-01,3.165233593532738032e-01,2.056050338414774359e+00
9.500436153566041986e-01,4.707198455227377849e+02,9.197717432039921315e-01,9.927610518020063557e-01,2.751235404863062173e-01,1.845960178520540396e+00
9.572027667313053323e-01,4.115783900430758422e+02,9.183004544515664946e-01,9.936705565459498235e-01,2.442353732236182406e-01,1.614032902129709068e+00
9.523648485463107605e-01,4.290234228137454124e+02,9.236777441770009922e-01,9.934022787375242913e-01,2.662319496137502406e-01,1.682444795348021049e+00
9.763524959392474445e-01,2.556621455455877481e+02,9.081785195354662443e-01,9.960683088988159239e-01,1.522986088559417084e-01,1.002596649198383538e+00
9.538505407310292616e-01,4.150279958424737288e+02,9.238602318300060956e-01,9.936175069073529542e-01,2.598442478363692243e-01,1.627560768009701064e+00
9.280680812899191334e-01,6.195757899113082203e+02,9.262815355016219554e-01,9.904718760201872696e-01,3.640079791045627289e-01,2.429708980044345878e+00
9.115193673792895135e-01,7.162982316450638791e+02,9.303850412046262841e-01,9.889844334320876396e-01,4.252184203802514273e-01,2.809012673117897485e+00
9.683597383750336407e-01,3.449964674764546544e+02,9.069225630217404577e-01,9.946944842451257429e-01,1.915237908911663622e-01,1.352927323437077334e+00
9.767183136094969020e-01,2.279931881878631259e+02,9.175534838228524004e-01,9.964938149634321451e-01,1.514068942271278861e-01,8.940909340700514685e-01
9.691824417763360566e-01,3.473239607946848650e+02,9.035371788203258037e-01,9.946586909729233650e-01,1.871386425323856295e-01,1.362054748214450495e+00
9.475484262325641893e-01,4.526118038862178992e+02,9.269152439670554910e-01,9.930395256684061422e-01,2.871893722195686394e-01,1.774948250534187810e+00
9.742404438384782983e-01,2.262330860888244217e+02,9.265819448018277615e-01,9.965208826301967804e-01,1.652369415878957304e-01,8.871885728973507579e-01
9.793129003078381301e-01,1.985620319117300028e+02,9.194351683837557188e-01,9.969464209406740940e-01,1.377884016715746895e-01,7.786746349479607421e-01
9.509001753788793865e-01,5.350941601808434598e+02,9.060905447126514911e-01,9.917710737215753580e-01,2.690811925197539312e-01,2.098408471297425137e+00
9.047857561136343207e-01,7.221817841858147631e+02,9.348149673414298810e-01,9.888939534311536050e-01,4.498810754414662161e-01,2.832085428179665687e+00
9.275837404844449186e-01,6.632076775003765761e+02,9.212369795154671248e-01,9.898008846076895573e-01,3.645584282714646740e-01,2.600814421570103896e+00
9.888367778100308758e-01,1.086552221124822495e+02,9.186225642844932926e-01,9.983290495784381546e-01,8.375232446139251052e-02,4.260989102450284394e-01
9.867117109014371668e-01,1.456543250655060433e+02,9.073051823985868181e-01,9.977600602056792001e-01,9.571817903953351581e-02,5.711934316294355884e-01
9.799161098317398233e-01,1.963560349717370457e+02,9.178414470592993757e-01,9.969803457851976747e-01,1.343874544724552311e-01,7.700236665558315430e-01
9.239460502208722836e-01,6.623379289324545880e+02,9.252364923173087563e-01,9.898142600047294959e-01,3.791047699212541366e-01,2.597403642872370799e+00
9.332221222861317722e-01,6.467945322533093986e+02,9.165871702797412368e-01,9.900532935709822624e-01,3.420538501378700968e-01,2.536449146091409368e+00
9.645483159685627195e-01,3.928807582270679859e+02,9.050613718816723496e-01,9.939580974036990035e-01,2.090515267102955599e-01,1.540708855792423559e+00
9.487044310725984975e-01,5.029422075320512704e+02,9.161880455972121196e-01,9.922655213678828190e-01,2.801962151173399973e-01,1.972322382478632452e+00
9.439154448466379188e-01,4.650587189503205536e+02,9.298292461164949785e-01,9.928481112331941638e-01,3.027956910029710458e-01,1.823759682158119899e+00
9.791484677276779403e-01,2.207645275175810866e+02,9.103842037649101382e-01,9.966049806613112017e-01,1.379946003062229587e-01,8.657432451669846429e-01
9.865669938361337765e-01,1.165675526760777529e+02,9.279946468423965200e-01,9.982073700877175382e-01,9.806427633494153862e-02,4.571276575532460806e-01
9.836167949663038312e-01,1.677998579307550244e+02,9.137637510808471752e-01,9.974194959257719484e-01,1.139578865137093611e-01,6.580386585519805154e-01
9.865821497505754545e-01,1.189239588422081084e+02,9.263436264672078035e-01,9.981711321803246051e-01,9.788245930560224295e-02,4.663684660478749633e-01
9.744647991217805227e-01,2.573071122508349617e+02,9.148599964235172299e-01,9.960430118375598330e-01,1.626574400436275880e-01,1.009047499022882377e+00
9.351683235470014122e-01,5.510806665272258442e+02,9.276002765979042275e-01,9.915252258092575044e-01,3.371717530984027489e-01,2.161100653047944853e+00
9.357046811597845570e-01,6.045635705084876008e+02,9.193254509439159339e-01,9.907027408958188897e-01,3.331425847026156517e-01,2.370837531405833865e+00
9.769095210267406681e-01,2.599649194799475254e+02,9.040479732693533776e-01,9.960021388447706236e-01,1.489936062455985699e-01,1.019470272470382355e+00
9.257877742492579554e-01,6.949568523060190728e+02,9.192441035567989749e-01,9.893126310659424716e-01,3.707215508286799133e-01,2.725320989435369157e+00
9.379945259163326998e-01,5.549102991751494756e+02,9.236043474765721628e-01,9.914663319414518394e-01,3.251727989801248553e-01,2.176118820294703937e+00
9.787189351234164558e-01,2.421799208396166705e+02,9.030081078641779557e-01,9.962756448060834380e-01,1.392257510419575572e-01,9.497251797632025871e-01
9.514655471747031079e-01,5.051739144555677967e+02,9.107069657348538794e-01,9.922312011433032097e-01,2.675603998558656604e-01,1.981074174335559990e+00
9.298715591057781227e-01,6.264733325873866079e+02,9.234137691936411541e-01,9.903658024084613931e-01,3.564956682246896991e-01,2.456758167009359006e+00
9.775095493717603778e-01,2.385071480426260564e+02,9.101451576137545851e-01,9.963321264103185415e-01,1.465519610108503290e-01,9.353221491867689252e-01
9.346606858105938054e-01,6.009140708229758729e+02,9.211855047337201841e-01,9.907588645953468998e-01,3.376247374596429984e-01,2.356525767933238313e+00
9.594476011557215855e-01,3.804120758394490167e+02,9.205611926609685858e-01,9.941498465869121892e-01,2.344735987472129912e-01,1.491812062115486448e+00
9.598778268441762185e-01,4.009542697445922954e+02,9.149571122031262549e-01,9.938339391974811976e-01,2.318111359145698103e-01,1.572369685272910989e+00
9.601059405457211815e-01,3.897271879014250544e+02,9.170323921110367094e-01,9.940065944714202573e-01,2.311484764342682519e-01,1.528341913338921554e+00
9.339125254319170510e-01,5.798677087936367798e+02,9.250427526137351419e-01,9.910825253161252846e-01,3.414446371133612046e-01,2.273991014877006833e+00
